reviewerID,asin,predictRating,T_v,overall,reviewText,filteredReviewText,overall_new
AOWZ87AGIR2VU,B00NPZI1ZS,1,-1,3,"To put in perspective where this Pink Floyd fan is coming from, my first album bought was Obscured By Couds as a new release. I then bought Ummagumma, Atom Heart Mother, Meddle, and the Syd Barrett re-releases of Saucerful and Piper (which I later sold because, I never ever did see his ""genius"", just as one more Crazy Diamond). Then came DSOTM and I have always hated the song Money, but liked most of the album except for all the alarms. Eventually, the very cynical Animals became my all time favorite and I liked them all the way up to Division Bell. I liked The Wall and The Final Cut, but felt that these were just absolutely brilliant lyrical venting on Roger's part, which had all of us paying fans acting as his psychiatric couch. Must be nice, which is why I welcomed Momentary Lapse Of Reason and still love that one.

So, I got really psyched up when I found out about this release and researched it until I could find leaked You Tube songs. The first ones that I heard really threw me for a loop and I got prepared for a nasty one star review calling it the soundtrack for old hippies in nursing homes. Worse than that, I was going to call it Nick Mason's last attempt at milking the udders from the cow on Atom Heart Mother for all it's worth. Instead, it is none of these nasty descriptions. What made me change my mind? I watched Anisina on You Tube and got some 5-star goose bumps. However, the only other cut that rises to this level is Surfacing.

So, just like the teenager from 40 years ago who also still does not trust the Post Office to lose his stuff, I went out and bought it locally today. I was not about to wait one more week to hear this one! The verdict: the ones that sound anything at all like Pink Floyd are few and far between on this already short album. The winners are by track number: 2, 4, 7, 11, 13, 17. Track number 5 will not make it to my iPod as it is a soundtrack for a bad trip (eventhough no one has time for that kind of thing anymore). Track number 18 is the only one with vocals and also will not make it to my iPod because the opening line sums up the part that I have hated about this band airing out their dirty laundry, ""We bitch and we fight"". Speaking of which, does anyone else notice that mainly British bands fight amongst themselves, hold grudges for years, and are also obsessed with lunacy? Get over it and give us some more good music!!!!

The 6 out of 18 cuts mentioned make for a worthwhile purchase, with Anisina being worth the price all by itself. An instant clasic cut! For those who want further clarification, I would call this genre as ""Instrumental Soundtrack"", but definitely not ""Progressive Psychedelic"", as all of their previous albums were. Do yourself a favor and check out the full videos from the tracks that I mentioned, and then decide if you want this one as a keeper. Not for everyone, but this is certainly
no frisbee.","where this Pink Floyd fan is coming from , my first album bought was Obscured By Couds as a new release . I then bought Ummagumma , Atom Heart Mother , Meddle , because , I never ever did see his "" genius "" , just as one more Crazy Diamond ) . and I have always hated the song Money , but liked most of the album except for all the alarms . Eventually , the very cynical Animals became my all time favorite and I liked them all the way up to Division Bell . I liked The Wall and The Final Cut , that these were just absolutely brilliant lyrical venting on Roger 's part , which had all of us paying fans acting as his psychiatric couch . Must be nice , why I welcomed Momentary Lapse Of Reason and still love and researched it until I could find leaked You Tube songs . and I got prepared for a nasty one star review calling it the soundtrack for old hippies in nursing homes . Worse than that , I was going to call it Nick Mason 's last attempt at milking the udders from the cow on Atom Heart Mother for all it is worth . Instead , it is none of these nasty descriptions . and got some 5 - star goose bumps . However , the only other cut So , just like the teenager from 40 years ago who also still does not trust the Post Office to lose his stuff , I went out The verdict : the ones that sound anything at all like Pink Floyd are few The winners are by track number : 2 , 4 , 7 , 11 , 13 , 17 . Track number 5 will not make it to my iPod as it is a soundtrack for a bad trip ( eventhough no one has time for that kind of thing anymore ) . that kind of thing anymore ) . Track number 18 is the only one with vocals that I have hated about this band airing out their dirty laundry , "" We bitch and we fight "" . that mainly British bands fight amongst themselves , hold grudges for years , and are also obsessed with lunacy ? and give us some more good music ! ! ! ! The 6 out of 18 cuts mentioned make for a worthwhile purchase , with Anisina being worth the price all by itself . An instant clasic cut ! who want further clarification , I would call this genre as "" Instrumental Soundtrack "" , but definitely not "" Progressive Psychedelic "" , as all of their previous albums were . Do yourself a favor and check out the full videos from the tracks and then decide if you want this one as a keeper . but this is certainly no frisbee .",4.000000
A122V5E39HOBVT,B00FP1NNJY,-1,1,5,"I REALY LIKE KESHA SINGING,NOT REALY A FAN OF RAP.I GUESS PIT BULL IS ALRIGHT BUT RAP JUST IS NOT MY BAG","I REALY LIKE KESHA SINGING , NOT REALY A FAN OF RAP.I GUESS PIT BULL IS ALRIGHT",5.000000
A2LI4FORV0U5JH,B00NPZI1ZS,-1,1,4,"Personally, The Division Bell would've been their finest closing statement.  I find this to be sort of unsure.  I feel it could have been a lot better.","Personally , The Division Bell would have been their finest closing statement . I find this to be sort of unsure . I feel it could have been a lot better .",4.000000
A29YXBFTD7QUP3,B001E9WBVC,1,-1,3,I got this as a free offer from Amazon and am glad I took them up on the offer I truly enjoy this music,I got this as a free offer from Amazon and am glad I took them up on the offer I truly enjoy this music,3.000000
A3JGY8WYUZBU6D,B0092MKTWQ,-1,1,5,"I really liked this song, so much that I bought it. I hate reviewing music, who am I Rolling stone magazine? but this reviow your purchases keeps coming up, so to clear it I wrote a review.","I really liked this song , so much I hate reviewing music , but this reviow your purchases keeps coming up , so to clear it I wrote a review .",5.000000
A3DQC8T3IDD8LU,B00137VSMS,-1,1,5,If you're not Catholic you won't get the songs message.,If you are not Catholic you will not get the songs message .,5.000000
A1LL5LA1L2UIKU,B0011ADSZ2,1,-1,3,Fun little song,Fun little song,3.000000
A218A7MPSZDNCY,B001NS3TW4,-1,1,5,The 80s never left,The 80s never left,5.000000
A2GEURP6P1FIHR,B00122A8HU,1,-1,3,Pretty,Pretty,4.000000
A26F0QHBB1NW3H,B0016O6QIE,1,-1,3,"It's a nice song. Honestly I don't listen to it too much, but when I do I like it so...","It is a nice song . Honestly I do not listen to it too much , but when I do I like it so ... when I do I like it so ...",4.000000
AZ6QM3SWTG0UU,B000TE0U98,-1,1,5,no comment,no comment,5.000000
ATZ2QEHHG0XT5,B00137IJXO,1,-1,3,Smooth,Smooth,3.000000
A25NLJU2DAJV11,B00136NMRI,1,-1,3,Great friend song.,Great friend song .,4.000000
A1STFVN4F5QE1X,B00307WBC0,-1,1,5,Are you kidding? Turn it up !,Are you kidding ?,5.000000
A1T17BYSWE5QBE,B0013D6KZC,1,-1,3,"I love Lou Rawls's music and was please to be able to get this copy.  Since it is for listening purposes only, I find it enjoyable on a regular basic.","I love Lou Rawls 's music and was please to be able to get this copy . Since it is for listening purposes only , I find it enjoyable on a regular basic .",3.000000
A2QXPCQGFF23Q6,B00920DUI8,1,-1,3,ok,ok,4.000000
A3S5C6QN6HJWP0,B004WHQ47U,1,-1,3,"The words are very good, but the tune is not so great. I bought it because of the words and their positive influence.","The words are very good , but the tune is not so great . and their positive influence .",3.000000
A25KD6M33JTWID,B000WLTKZ8,1,-1,3,ok,ok,4.000000
A1YEFBY58HZIMI,B000VT3TDK,1,-1,3,good,good,3.000000
A3W4D8XOGLWUN5,B001N97KEQ,1,-1,2,"It is hard to tell who Jamie Foxx is right now. After his public so-called comedic rant on Miley Cyrus, many people have questioned him and his role as a performer. But for his latest single, Blame It, the second single from his 3rd album Intuition, feels honestly more like a lackluster vibe than imagined. I sadly didn't feel it was a driven R&B song that hit the nail on the head, unlike recent tracks from Solange', Kanye West, or others that've been strong on the soul. I do hope though for Jamie that he can find better music for himself, and I definitely hope that he can be really start all over by making peace with his feelings about what Hannah Montana would show.

Song: D","It is hard to tell who Jamie Foxx is right now . After his public so - called comedic rant on Miley Cyrus , many people have questioned him But for his latest single , Blame It , the second single from his 3rd album Intuition , feels honestly more like a lackluster vibe than imagined . I sadly did not feel it was a driven R&B song or others that've been strong on the soul . I do hope though for Jamie that he can find better music for himself , and I definitely hope that he can be really start all over by making peace with his feelings about what Hannah Montana would show .",2.000000
AE2HOE1DIGBMF,B005T18DOK,-1,1,4,This downloaded to Amazon cloud player and I had to install the app. I don't want the app. I wanted to be able to play song thru the music player already installed on my iPad. If I'm listening to music on my iPad I won't be able to listen to this song without switching to the Amazon app. That would b a pain. I thought this was going to download to my iPad with all my other music. I haven't looked to see if there is a way to transfer it over. I honestly don't think u can. This is why I gave it a 4. The song is great!!!,This downloaded to Amazon cloud player I do not want the app . I wanted to be able to play song thru the music player already installed on my iPad . If I am listening to music on my iPad I will not be able to listen to this song without switching to the Amazon app . That would b a pain . I honestly do not think you can . The song is great ! ! !,4.000000
